station_code,tier_cm,started_at,ended_at,duration_minutes,n_readings,peak_depth_cm,n_excursions_merged,year
FL.BSU.01,5.0,2023-05-30 20:25:00,2023-05-30 20:30:00,10,2,6.9,1,2023
FL.PYT.04,5.0,2023-06-01 14:10:00,2023-06-01 14:20:00,15,3,5.0,1,2023
FL.SPW.01,5.0,2023-06-17 19:00:00,2023-06-17 19:10:00,15,3,5.2,1,2023
FL.SPW.01,5.0,2023-06-21 22:45:00,2023-06-21 22:55:00,15,3,5.7,1,2023
FL.RTW.09,5.0,2023-06-21 22:55:00,2023-06-21 23:40:00,50,10,14.4,1,2023
FL.SLG.01,5.0,2023-06-21 23:35:00,2023-06-22 00:05:00,35,7,6.1,1,2023
FL.PWT.01,5.0,2023-06-21 23:50:00,2023-06-22 00:10:00,25,5,8.1,1,2023
FL.KTY.05,5.0,2023-06-23 11:05:00,2023-06-23 11:10:00,10,2,11.5,1,2023
FL.BKM.01,5.0,2023-06-28 18:40:00,2023-06-28 18:55:00,20,4,8.8,1,2023
FL.SMI.01,5.0,2023-06-28 18:55:00,2023-06-28 19:55:00,65,13,33.9,1,2023
FL.LSI.04,5.0,2023-06-28 19:20:00,2023-06-28 21:55:00,160,32,25.4,1,2023
FL.LSI.05,5.0,2023-06-28 19:30:00,2023-06-28 21:45:00,140,27,18.9,2,2023
FL.LSI.04,5.0,2023-07-01 14:05:00,2023-07-01 15:55:00,115,23,20.5,1,2023
FL.LSI.05,5.0,2023-07-01 14:20:00,2023-07-01 15:30:00,75,15,12.6,1,2023
FL.CTC.02,5.0,2023-07-05 17:55:00,2023-07-05 18:55:00,65,13,12.7,1,2023
FL.PYT.07,5.0,2023-07-05 18:00:00,2023-07-05 18:05:00,10,2,9.8,1,2023
FL.BSU.01,5.0,2023-07-05 18:05:00,2023-07-05 20:00:00,120,24,12.9,1,2023
FL.PYT.02,5.0,2023-07-05 18:05:00,2023-07-05 18:35:00,35,7,13.6,1,2023
FL.PYT.06,5.0,2023-07-05 18:05:00,2023-07-05 18:45:00,45,9,13.2,1,2023
FL.CTC.04,5.0,2023-07-05 18:15:00,2023-07-05 19:05:00,55,10,13.5,2,2023
FL.LSI.02,5.0,2023-07-05 18:15:00,2023-07-05 19:05:00,55,11,13.5,1,2023
FL.LSI.04,5.0,2023-07-05 18:20:00,2023-07-05 19:10:00,55,11,14.4,1,2023
FL.CTC.07,5.0,2023-07-05 18:30:00,2023-07-05 18:55:00,30,6,9.8,1,2023
FL.LSI.06,5.0,2023-07-05 18:35:00,2023-07-05 19:10:00,40,8,7.4,1,2023
FL.BKM.01,5.0,2023-07-05 18:40:00,2023-07-05 19:20:00,45,9,13.4,1,2023
FL.SMI.01,5.0,2023-07-05 18:40:00,2023-07-05 20:25:00,110,22,41.7,1,2023
FL.LSI.04,5.0,2023-07-06 19:45:00,2023-07-06 20:20:00,40,8,13.5,1,2023
FL.STN.03,5.0,2023-07-09 11:35:00,2023-07-09 12:15:00,45,9,18.0,1,2023
FL.LSI.04,5.0,2023-07-09 12:10:00,2023-07-09 12:55:00,50,10,18.2,1,2023
FL.DDG.01,5.0,2023-07-11 03:30:00,2023-07-11 03:55:00,30,6,16.5,1,2023
FL.DDG.03,5.0,2023-07-11 03:30:00,2023-07-11 04:15:00,50,10,13.9,1,2023
FL.DDG.02,5.0,2023-07-11 03:35:00,2023-07-11 04:20:00,50,10,19.8,1,2023
FL.DDG.07,5.0,2023-07-11 03:55:00,2023-07-11 05:10:00,80,16,13.3,1,2023
FL.SLG.01,5.0,2023-07-11 04:00:00,2023-07-11 04:05:00,10,2,5.8,1,2023
FL.CTC.02,5.0,2023-07-20 16:15:00,2023-07-20 16:35:00,25,5,8.3,1,2023
FL.SLG.01,5.0,2023-07-20 16:20:00,2023-07-20 17:20:00,65,13,10.7,1,2023
FL.BKP.02,5.0,2023-07-20 16:50:00,2023-07-20 17:00:00,15,3,8.2,1,2023
FL.CTC.02,5.0,2023-07-21 23:55:00,2023-07-22 02:05:00,135,27,13.4,1,2023
FL.BKM.02,5.0,2023-07-22 00:05:00,2023-07-22 03:50:00,230,46,30.0,1,2023
FL.SLG.01,5.0,2023-07-22 00:05:00,2023-07-22 06:40:00,400,80,30.6,1,2023
FL.BKP.02,5.0,2023-07-22 00:15:00,2023-07-22 00:50:00,40,8,24.3,1,2023
FL.KTY.04,5.0,2023-07-22 00:15:00,2023-07-22 04:15:00,245,49,34.1,1,2023
FL.BKM.01,5.0,2023-07-22 00:20:00,2023-07-22 05:35:00,320,64,39.4,1,2023
FL.CTC.01,5.0,2023-07-22 00:20:00,2023-07-22 08:10:00,475,95,47.1,1,2023
FL.PYT.06,5.0,2023-07-22 00:20:00,2023-07-22 03:00:00,165,33,30.4,1,2023
FL.SLG.03,5.0,2023-07-22 00:20:00,2023-07-22 04:25:00,250,50,40.3,1,2023
FL.CTC.07,5.0,2023-07-22 00:25:00,2023-07-22 05:15:00,295,59,49.2,1,2023
FL.PYT.02,5.0,2023-07-22 00:25:00,2023-07-22 02:15:00,115,23,25.6,1,2023
FL.WTL.02,5.0,2023-07-22 00:25:00,2023-07-22 10:20:00,600,120,37.5,1,2023
FL.DDG.01,5.0,2023-07-22 00:30:00,2023-07-22 01:10:00,45,9,16.4,1,2023
FL.DDG.02,5.0,2023-07-22 00:30:00,2023-07-22 02:45:00,140,27,28.4,2,2023
FL.KTY.02,5.0,2023-07-22 00:30:00,2023-07-22 03:00:00,155,31,19.5,1,2023
FL.KTY.05,5.0,2023-07-22 00:30:00,2023-07-22 02:40:00,135,27,20.4,1,2023
FL.PYT.04,5.0,2023-07-22 00:30:00,2023-07-22 02:20:00,115,23,17.3,1,2023
FL.SLG.02,5.0,2023-07-22 00:30:00,2023-07-22 02:45:00,140,28,24.6,1,2023
FL.WTL.03,5.0,2023-07-22 00:30:00,2023-07-22 04:35:00,250,46,12.9,3,2023
FL.BSU.01,5.0,2023-07-22 00:35:00,2023-07-22 03:30:00,180,36,14.7,1,2023
FL.CTC.06,5.0,2023-07-22 00:35:00,2023-07-22 01:55:00,85,16,7.8,2,2023
FL.DDG.07,5.0,2023-07-22 00:35:00,2023-07-22 03:30:00,180,36,36.9,1,2023
FL.PYT.05,5.0,2023-07-22 00:35:00,2023-07-22 02:55:00,145,29,18.7,1,2023
FL.WTL.04,5.0,2023-07-22 00:35:00,2023-07-22 03:45:00,195,39,20.3,1,2023
FL.WTN.01,5.0,2023-07-22 00:35:00,2023-07-22 02:20:00,110,22,15.0,1,2023
FL.BKA.02,5.0,2023-07-22 00:40:00,2023-07-22 03:05:00,150,30,13.9,1,2023
FL.BNA.05,5.0,2023-07-22 00:40:00,2023-07-22 01:35:00,60,12,12.2,1,2023
FL.CTC.03,5.0,2023-07-22 00:40:00,2023-07-22 03:25:00,170,34,42.0,1,2023
FL.WTL.01,5.0,2023-07-22 00:40:00,2023-07-22 04:50:00,255,51,18.0,1,2023
FL.KTY.03,5.0,2023-07-22 00:45:00,2023-07-22 02:15:00,95,19,21.9,1,2023
FL.CTC.05,5.0,2023-07-22 00:50:00,2023-07-22 03:25:00,160,32,24.3,1,2023
FL.KTY.01,5.0,2023-07-22 00:50:00,2023-07-22 01:45:00,60,12,9.7,1,2023
FL.LSI.04,5.0,2023-07-22 00:50:00,2023-07-22 02:25:00,100,20,24.2,1,2023
FL.STN.04,5.0,2023-07-22 00:50:00,2023-07-22 01:35:00,50,10,13.1,1,2023
FL.BRK.01,5.0,2023-07-22 01:00:00,2023-07-22 01:05:00,10,2,5.5,1,2023
FL.LSI.02,5.0,2023-07-22 01:05:00,2023-07-22 01:30:00,30,6,9.6,1,2023
FL.SMI.01,5.0,2023-07-22 01:05:00,2023-07-22 01:15:00,15,3,11.7,1,2023
FL.WTN.02,5.0,2023-07-22 01:05:00,2023-07-22 01:10:00,10,2,5.4,1,2023
FL.LSI.05,5.0,2023-07-22 01:10:00,2023-07-22 01:55:00,50,9,9.5,2,2023
FL.CTC.04,5.0,2023-07-22 01:20:00,2023-07-22 01:55:00,40,8,12.3,1,2023
FL.KTY.04,5.0,2023-07-22 11:25:00,2023-07-22 11:50:00,30,6,5.6,1,2023
FL.KTY.04,5.0,2023-07-22 14:45:00,2023-07-22 14:50:00,10,2,5.4,1,2023
FL.RTW.09,5.0,2023-07-23 05:15:00,2023-07-23 06:00:00,50,10,13.6,1,2023
FL.KTY.04,5.0,2023-07-23 12:50:00,2023-07-23 13:10:00,25,5,5.2,1,2023
FL.SLG.01,5.0,2023-07-23 16:10:00,2023-07-23 17:20:00,75,15,14.4,1,2023
FL.RTW.09,5.0,2023-07-23 17:25:00,2023-07-23 17:50:00,30,6,9.8,1,2023
FL.KTY.04,5.0,2023-07-24 09:50:00,2023-07-24 10:00:00,15,3,5.1,1,2023
FL.KTY.04,5.0,2023-07-26 11:35:00,2023-07-26 11:40:00,10,2,5.1,1,2023
FL.KTY.04,5.0,2023-07-26 14:45:00,2023-07-26 15:15:00,35,7,5.8,1,2023
FL.RTW.09,5.0,2023-08-03 15:50:00,2023-08-03 15:55:00,10,2,6.7,1,2023
FL.BKM.01,5.0,2023-08-13 18:00:00,2023-08-13 18:05:00,10,2,6.8,1,2023
FL.JTG.01,5.0,2023-08-17 17:15:00,2023-08-17 18:15:00,65,13,12.7,1,2023
FL.PNK.02,5.0,2023-08-20 19:05:00,2023-08-20 19:15:00,15,3,6.1,1,2023
FL.BNA.04,5.0,2023-08-20 21:05:00,2023-08-20 21:20:00,20,4,9.7,1,2023
FL.SMI.01,5.0,2023-08-22 20:35:00,2023-08-22 20:45:00,15,3,10.7,1,2023
FL.BKM.01,5.0,2023-08-22 21:10:00,2023-08-22 21:15:00,10,2,7.2,1,2023
FL.SLG.01,5.0,2023-08-22 21:15:00,2023-08-22 21:35:00,25,5,10.5,1,2023
FL.DST.06,5.0,2023-08-23 17:25:00,2023-08-23 18:05:00,45,9,12.9,1,2023
FL.PPS.01,5.0,2023-08-23 17:25:00,2023-08-23 17:40:00,20,4,7.0,1,2023
FL.RTW.09,5.0,2023-08-23 17:25:00,2023-08-23 18:30:00,70,14,19.5,1,2023
FL.RTW.12,5.0,2023-08-23 17:25:00,2023-08-23 18:10:00,50,10,11.0,1,2023
FL.RTW.01,5.0,2023-08-23 17:30:00,2023-08-23 17:55:00,30,6,10.2,1,2023
FL.RTW.08,5.0,2023-08-23 17:30:00,2023-08-23 17:50:00,25,5,12.2,1,2023
FL.RTW.10,5.0,2023-08-23 17:30:00,2023-08-23 17:35:00,10,2,6.6,1,2023
FL.CTC.02,5.0,2023-08-23 17:35:00,2023-08-23 17:55:00,25,5,8.5,1,2023
FL.RTW.07,5.0,2023-08-23 17:35:00,2023-08-23 18:00:00,30,6,14.0,1,2023
FL.DDG.01,5.0,2023-08-23 17:40:00,2023-08-23 17:50:00,15,3,11.3,1,2023
FL.DDG.06,5.0,2023-08-23 17:40:00,2023-08-23 18:10:00,35,7,11.6,1,2023
FL.RTW.05,5.0,2023-08-23 17:40:00,2023-08-23 17:45:00,10,2,8.2,1,2023
FL.RTW.11,5.0,2023-08-23 17:45:00,2023-08-23 17:50:00,10,2,6.1,1,2023
FL.CTC.07,5.0,2023-08-24 15:50:00,2023-08-24 16:05:00,20,4,10.0,1,2023
FL.RTW.09,5.0,2023-08-24 15:50:00,2023-08-24 16:05:00,20,4,7.7,1,2023
FL.CTC.05,5.0,2023-08-31 04:10:00,2023-08-31 05:30:00,85,17,7.8,1,2023
FL.LSI.04,5.0,2023-08-31 18:35:00,2023-08-31 19:20:00,50,10,16.8,1,2023
FL.RTW.09,5.0,2023-08-31 18:50:00,2023-08-31 19:25:00,40,8,10.5,1,2023
FL.SMI.01,5.0,2023-08-31 18:50:00,2023-08-31 19:40:00,55,11,28.8,1,2023
FL.RTW.01,5.0,2023-08-31 19:00:00,2023-08-31 19:15:00,20,4,7.2,1,2023
FL.RTW.10,5.0,2023-08-31 19:00:00,2023-08-31 19:10:00,15,3,9.3,1,2023
FL.DST.03,5.0,2023-09-01 01:30:00,2023-09-01 01:40:00,15,3,5.2,1,2023
FL.DST.03,5.0,2023-09-01 03:15:00,2023-09-01 03:55:00,45,9,5.2,1,2023
FL.DST.03,5.0,2023-09-01 06:20:00,2023-09-01 06:25:00,10,2,5.1,1,2023
FL.BRK.01,5.0,2023-09-03 23:10:00,2023-09-03 23:35:00,30,6,10.1,1,2023
FL.PPS.01,5.0,2023-09-03 23:25:00,2023-09-03 23:45:00,25,5,11.0,1,2023
FL.RTW.09,5.0,2023-09-03 23:30:00,2023-09-04 00:15:00,50,10,15.0,1,2023
FL.RTW.12,5.0,2023-09-03 23:30:00,2023-09-04 00:00:00,35,7,9.2,1,2023
FL.RTW.01,5.0,2023-09-03 23:35:00,2023-09-03 23:50:00,20,4,8.9,1,2023
FL.BKA.02,5.0,2023-09-03 23:40:00,2023-09-03 23:55:00,20,4,5.9,1,2023
FL.RTW.05,5.0,2023-09-03 23:40:00,2023-09-03 23:50:00,15,3,7.8,1,2023
FL.RTW.07,5.0,2023-09-03 23:40:00,2023-09-04 00:15:00,40,8,10.0,1,2023
FL.RTW.09,5.0,2023-09-09 18:10:00,2023-09-09 18:25:00,20,4,9.8,1,2023
FL.SLG.01,5.0,2023-09-14 17:45:00,2023-09-14 18:20:00,40,8,9.3,1,2023
FL.CTC.02,5.0,2023-09-20 17:40:00,2023-09-20 18:05:00,30,6,9.5,1,2023
FL.BKM.02,5.0,2023-09-21 00:20:00,2023-09-21 01:10:00,55,11,11.4,1,2023
FL.BKM.01,5.0,2023-09-21 00:25:00,2023-09-21 01:10:00,50,10,17.0,1,2023
FL.SLG.01,5.0,2023-09-21 00:40:00,2023-09-21 01:30:00,55,11,7.6,1,2023
FL.WTL.02,5.0,2023-09-21 00:45:00,2023-09-21 01:30:00,50,10,10.0,1,2023
FL.SMI.01,5.0,2023-09-21 01:10:00,2023-09-21 02:10:00,65,13,35.8,1,2023
FL.BNA.04,5.0,2023-09-21 17:25:00,2023-09-21 19:55:00,155,31,32.3,1,2023
FL.HKG.01,5.0,2023-09-21 17:30:00,2023-09-21 17:35:00,10,2,5.0,1,2023
FL.BNA.01,5.0,2023-09-21 17:35:00,2023-09-21 18:45:00,75,15,19.7,1,2023
FL.BNA.03,5.0,2023-09-21 17:50:00,2023-09-21 20:25:00,160,32,26.4,1,2023
FL.BNA.05,5.0,2023-09-21 18:05:00,2023-09-21 23:05:00,305,57,21.8,2,2023
FL.CTC.02,5.0,2023-09-21 18:10:00,2023-09-21 18:30:00,25,5,9.2,1,2023
FL.PYT.02,5.0,2023-09-21 18:20:00,2023-09-21 18:25:00,10,2,5.5,1,2023
FL.BSU.01,5.0,2023-09-21 18:25:00,2023-09-21 20:05:00,105,21,10.9,1,2023
FL.RTW.01,5.0,2023-09-21 18:25:00,2023-09-21 18:30:00,10,2,8.0,1,2023
FL.RTW.09,5.0,2023-09-21 18:25:00,2023-09-21 18:35:00,15,3,6.5,1,2023
FL.WTL.02,5.0,2023-09-21 18:55:00,2023-09-21 21:30:00,160,32,17.3,1,2023
FL.SLG.01,5.0,2023-09-21 19:05:00,2023-09-21 19:50:00,50,10,11.5,1,2023
FL.BNA.04,5.0,2023-09-21 23:20:00,2023-09-21 23:55:00,40,8,16.2,1,2023
FL.BNA.04,5.0,2023-09-22 03:20:00,2023-09-22 03:30:00,15,3,8.0,1,2023
FL.LSI.04,5.0,2023-09-23 14:50:00,2023-09-23 15:10:00,25,5,8.7,1,2023
FL.DDG.06,5.0,2023-09-24 11:30:00,2023-09-24 11:40:00,15,3,6.9,1,2023
FL.DDG.02,5.0,2023-09-24 11:40:00,2023-09-24 12:40:00,65,12,24.1,2,2023
FL.RTW.01,5.0,2023-09-24 11:45:00,2023-09-24 11:50:00,10,2,6.1,1,2023
FL.DST.06,5.0,2023-09-24 11:50:00,2023-09-24 12:20:00,35,7,11.4,1,2023
FL.RTW.12,5.0,2023-09-24 11:50:00,2023-09-24 12:40:00,55,11,10.0,1,2023
FL.RTW.09,5.0,2023-09-24 11:55:00,2023-09-24 12:25:00,35,7,12.1,1,2023
FL.RTW.10,5.0,2023-09-24 12:05:00,2023-09-24 12:10:00,10,2,5.7,1,2023
FL.BKN.02,5.0,2023-09-24 12:10:00,2023-09-24 12:15:00,10,2,7.2,1,2023
FL.RTW.11,5.0,2023-09-24 12:15:00,2023-09-24 12:20:00,10,2,5.3,1,2023
FL.KTY.05,5.0,2023-09-25 14:25:00,2023-09-25 16:10:00,110,22,19.9,1,2023
FL.KTY.03,5.0,2023-09-25 14:30:00,2023-09-25 15:55:00,90,18,18.3,1,2023
FL.RTW.09,5.0,2023-09-25 14:30:00,2023-09-25 16:05:00,100,20,26.0,1,2023
FL.STN.04,5.0,2023-09-25 14:30:00,2023-09-25 16:25:00,120,24,27.4,1,2023
FL.BRK.01,5.0,2023-09-25 14:35:00,2023-09-25 17:05:00,155,31,33.2,1,2023
FL.KTY.01,5.0,2023-09-25 14:35:00,2023-09-25 16:00:00,90,18,18.7,1,2023
FL.KTY.02,5.0,2023-09-25 14:35:00,2023-09-25 16:00:00,90,18,16.4,1,2023
FL.RTW.01,5.0,2023-09-25 14:35:00,2023-09-25 14:45:00,15,3,12.7,1,2023
FL.PTW.01,5.0,2023-09-25 14:40:00,2023-09-25 15:45:00,70,14,19.8,1,2023
FL.RTW.08,5.0,2023-09-25 14:40:00,2023-09-25 15:20:00,45,9,21.1,1,2023
FL.RTW.10,5.0,2023-09-25 14:40:00,2023-09-25 15:45:00,70,14,39.5,1,2023
FL.RTW.12,5.0,2023-09-25 14:40:00,2023-09-25 17:00:00,145,29,14.9,1,2023
FL.STN.02,5.0,2023-09-25 14:40:00,2023-09-25 15:20:00,45,9,14.3,1,2023
FL.PTW.02,5.0,2023-09-25 14:45:00,2023-09-25 15:20:00,40,8,10.0,1,2023
FL.PTW.05,5.0,2023-09-25 14:45:00,2023-09-25 15:40:00,60,12,22.3,1,2023
FL.RTW.07,5.0,2023-09-25 14:45:00,2023-09-25 16:00:00,80,16,20.9,1,2023
FL.RTW.05,5.0,2023-09-25 14:50:00,2023-09-25 15:35:00,50,10,16.8,1,2023
FL.RTW.11,5.0,2023-09-25 14:50:00,2023-09-25 16:25:00,100,20,19.5,1,2023
FL.SPW.02,5.0,2023-09-25 15:00:00,2023-09-25 15:15:00,20,4,6.6,1,2023
FL.KTY.04,5.0,2023-09-26 17:45:00,2023-09-26 21:10:00,210,42,22.4,1,2023
FL.BNA.05,5.0,2023-09-26 18:05:00,2023-09-26 23:05:00,305,61,33.1,1,2023
FL.BNA.03,5.0,2023-09-26 18:15:00,2023-09-26 21:15:00,185,37,18.1,1,2023
FL.BNA.04,5.0,2023-09-26 18:25:00,2023-09-26 18:30:00,10,2,8.1,1,2023
FL.PKN.01,5.0,2023-09-26 18:40:00,2023-09-26 23:25:00,290,46,12.0,5,2023
FL.BKM.01,5.0,2023-09-26 19:10:00,2023-09-26 19:15:00,10,2,9.7,1,2023
FL.JTG.01,5.0,2023-09-26 19:10:00,2023-09-26 19:15:00,10,2,6.3,1,2023
FL.RTW.09,5.0,2023-09-26 19:25:00,2023-09-26 20:50:00,90,18,13.4,1,2023
FL.RTW.10,5.0,2023-09-26 19:25:00,2023-09-26 19:35:00,15,3,12.3,1,2023
FL.BKE.02,5.0,2023-09-26 19:35:00,2023-09-26 20:40:00,70,14,17.3,1,2023
FL.BKE.01,5.0,2023-09-26 19:45:00,2023-09-26 21:20:00,100,20,19.9,1,2023
FL.WTN.03,5.0,2023-09-26 19:45:00,2023-09-26 19:50:00,10,2,5.2,1,2023
FL.BBN.01,5.0,2023-09-26 20:00:00,2023-09-26 20:15:00,20,4,12.6,1,2023
FL.BBN.02,5.0,2023-09-26 20:00:00,2023-09-26 20:15:00,20,4,9.8,1,2023
FL.BKN.02,5.0,2023-09-26 20:00:00,2023-09-26 20:35:00,40,8,7.3,1,2023
FL.BKA.02,5.0,2023-09-26 20:20:00,2023-09-26 20:35:00,20,4,7.0,1,2023
FL.WTL.02,5.0,2023-09-26 20:40:00,2023-09-26 21:00:00,25,5,7.0,1,2023
FL.BKM.01,5.0,2023-09-26 20:50:00,2023-09-26 20:55:00,10,2,7.2,1,2023
FL.STN.03,5.0,2023-09-28 18:05:00,2023-09-28 18:40:00,40,8,16.1,1,2023
FL.DDG.01,5.0,2023-09-28 18:10:00,2023-09-28 18:35:00,30,6,22.5,1,2023
FL.DDG.05,5.0,2023-09-28 18:10:00,2023-09-28 18:20:00,15,3,5.9,1,2023
FL.HKG.01,5.0,2023-09-28 18:10:00,2023-09-28 18:40:00,35,7,13.0,1,2023
FL.STN.02,5.0,2023-09-28 18:10:00,2023-09-28 18:20:00,15,3,9.2,1,2023
FL.STN.04,5.0,2023-09-28 18:10:00,2023-09-28 18:50:00,45,9,14.6,1,2023
FL.PTW.05,5.0,2023-09-28 18:15:00,2023-09-28 18:30:00,20,4,12.6,1,2023
FL.RTW.08,5.0,2023-09-28 18:15:00,2023-09-28 18:25:00,15,3,11.5,1,2023
FL.DDG.02,5.0,2023-09-28 18:20:00,2023-09-28 18:30:00,15,3,6.2,1,2023
FL.BKN.02,5.0,2023-09-28 19:20:00,2023-09-28 20:50:00,95,19,7.7,1,2023
FL.LSI.04,5.0,2023-09-30 17:20:00,2023-09-30 18:05:00,50,10,13.7,1,2023
FL.SLG.01,5.0,2023-10-03 16:25:00,2023-10-03 17:40:00,80,16,19.4,1,2023
FL.DDG.01,5.0,2023-10-03 16:35:00,2023-10-03 17:00:00,30,6,11.6,1,2023
FL.DDG.05,5.0,2023-10-03 16:35:00,2023-10-03 16:50:00,20,4,8.6,1,2023
FL.HKG.01,5.0,2023-10-03 16:35:00,2023-10-03 18:10:00,100,20,16.0,1,2023
FL.RTW.08,5.0,2023-10-03 16:35:00,2023-10-03 18:10:00,100,20,34.6,1,2023
FL.SLG.03,5.0,2023-10-03 16:35:00,2023-10-03 18:00:00,90,18,26.4,1,2023
FL.PPS.01,5.0,2023-10-03 16:40:00,2023-10-03 18:05:00,90,18,27.8,1,2023
FL.RTW.01,5.0,2023-10-03 16:40:00,2023-10-03 16:45:00,10,2,10.9,1,2023
FL.RTW.10,5.0,2023-10-03 16:40:00,2023-10-03 18:20:00,105,21,44.6,1,2023
FL.WTN.03,5.0,2023-10-03 16:40:00,2023-10-03 17:35:00,60,12,24.4,1,2023
FL.DDG.03,5.0,2023-10-03 16:45:00,2023-10-03 17:20:00,40,8,10.4,1,2023
FL.DDG.08,5.0,2023-10-03 16:45:00,2023-10-03 17:30:00,50,10,19.3,1,2023
FL.RTW.04,5.0,2023-10-03 16:45:00,2023-10-03 19:45:00,185,37,16.9,1,2023
FL.RTW.06,5.0,2023-10-03 16:45:00,2023-10-03 16:50:00,10,2,5.9,1,2023
FL.RTW.09,5.0,2023-10-03 16:45:00,2023-10-03 18:55:00,135,27,29.7,1,2023
FL.RTW.12,5.0,2023-10-03 16:45:00,2023-10-03 19:35:00,175,35,19.1,1,2023
FL.SLG.02,5.0,2023-10-03 16:45:00,2023-10-03 17:00:00,20,4,10.5,1,2023
FL.DST.06,5.0,2023-10-03 16:50:00,2023-10-03 18:00:00,75,15,18.1,1,2023
FL.DST.07,5.0,2023-10-03 16:50:00,2023-10-03 17:00:00,15,3,10.8,1,2023
FL.PTW.01,5.0,2023-10-03 16:50:00,2023-10-03 16:55:00,10,2,7.0,1,2023
FL.PTW.05,5.0,2023-10-03 16:50:00,2023-10-03 18:25:00,100,20,30.5,1,2023
FL.RTW.07,5.0,2023-10-03 16:50:00,2023-10-03 18:25:00,100,20,25.2,1,2023
FL.RTW.11,5.0,2023-10-03 16:50:00,2023-10-03 19:05:00,140,28,27.8,1,2023
FL.WTN.01,5.0,2023-10-03 16:50:00,2023-10-03 17:40:00,55,11,15.3,1,2023
FL.WTN.02,5.0,2023-10-03 16:50:00,2023-10-03 17:50:00,65,13,17.6,1,2023
FL.BKN.02,5.0,2023-10-03 16:55:00,2023-10-03 18:25:00,95,18,9.1,2,2023
FL.DST.03,5.0,2023-10-03 16:55:00,2023-10-03 17:25:00,35,7,9.7,1,2023
FL.DST.08,5.0,2023-10-03 16:55:00,2023-10-03 17:55:00,65,13,11.7,1,2023
FL.KTY.02,5.0,2023-10-03 16:55:00,2023-10-03 18:35:00,105,21,14.4,1,2023
FL.PNK.02,5.0,2023-10-03 16:55:00,2023-10-03 17:40:00,50,10,13.9,1,2023
FL.PTW.02,5.0,2023-10-03 16:55:00,2023-10-03 18:45:00,115,23,20.8,1,2023
FL.PYT.01,5.0,2023-10-03 16:55:00,2023-10-03 17:15:00,25,5,9.9,1,2023
FL.PYT.02,5.0,2023-10-03 16:55:00,2023-10-03 17:10:00,20,4,8.8,1,2023
FL.PYT.03,5.0,2023-10-03 16:55:00,2023-10-03 17:10:00,20,4,10.7,1,2023
FL.RTW.03,5.0,2023-10-03 16:55:00,2023-10-03 17:30:00,40,8,7.8,1,2023
FL.RTW.05,5.0,2023-10-03 16:55:00,2023-10-03 18:25:00,95,19,29.6,1,2023
FL.SPW.01,5.0,2023-10-03 16:55:00,2023-10-03 17:30:00,40,8,17.0,1,2023
FL.SPW.02,5.0,2023-10-03 16:55:00,2023-10-03 17:45:00,55,11,11.0,1,2023
FL.BRK.01,5.0,2023-10-03 17:00:00,2023-10-03 17:50:00,55,11,19.1,1,2023
FL.DST.04,5.0,2023-10-03 17:00:00,2023-10-03 17:20:00,25,5,8.4,1,2023
FL.KTY.05,5.0,2023-10-03 17:00:00,2023-10-03 17:50:00,55,11,15.7,1,2023
FL.RTW.02,5.0,2023-10-03 17:00:00,2023-10-03 17:10:00,15,3,5.7,1,2023
FL.BKN.01,5.0,2023-10-03 17:05:00,2023-10-03 18:25:00,85,17,15.0,1,2023
FL.KSN.01,5.0,2023-10-03 17:10:00,2023-10-03 17:50:00,45,9,7.2,1,2023
FL.KTY.03,5.0,2023-10-03 17:15:00,2023-10-03 17:20:00,10,2,7.2,1,2023
FL.KTY.01,5.0,2023-10-03 17:20:00,2023-10-03 17:25:00,10,2,6.1,1,2023
FL.BKE.01,5.0,2023-10-03 17:30:00,2023-10-03 18:25:00,60,12,19.0,1,2023
FL.STN.04,5.0,2023-10-04 19:55:00,2023-10-04 20:45:00,55,11,11.6,1,2023
FL.BRK.01,5.0,2023-10-04 20:00:00,2023-10-04 20:20:00,25,5,10.7,1,2023
FL.KSN.01,5.0,2023-10-04 20:10:00,2023-10-04 20:15:00,10,2,5.3,1,2023
FL.STN.03,5.0,2023-10-04 20:10:00,2023-10-04 20:40:00,35,7,10.4,1,2023
FL.KTY.04,5.0,2023-10-04 20:20:00,2023-10-04 20:55:00,40,8,10.9,1,2023
FL.LSI.02,5.0,2023-10-05 18:00:00,2023-10-05 18:35:00,40,8,14.3,1,2023
FL.LSI.06,5.0,2023-10-05 18:05:00,2023-10-05 18:40:00,40,8,10.1,1,2023
FL.LSI.04,5.0,2023-10-05 18:10:00,2023-10-05 19:15:00,70,14,17.8,1,2023
FL.LSI.05,5.0,2023-10-05 18:25:00,2023-10-05 19:00:00,40,8,8.7,1,2023
FL.SMI.01,5.0,2023-10-09 21:45:00,2023-10-09 22:15:00,35,7,16.1,1,2023
FL.SLG.01,5.0,2023-10-16 00:30:00,2023-10-16 02:00:00,95,19,18.0,1,2023
FL.BKM.01,5.0,2023-10-16 01:00:00,2023-10-16 01:10:00,15,3,6.6,1,2023
FL.BBN.01,5.0,2023-10-16 16:55:00,2023-10-16 17:50:00,60,12,17.0,1,2023
FL.BBN.02,5.0,2023-10-16 17:15:00,2023-10-16 17:45:00,35,7,14.0,1,2023
FL.BKE.02,5.0,2023-10-21 04:40:00,2023-10-21 05:15:00,40,8,15.6,1,2023
