station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.RTW.04,2025-11-03 20:30:00,2025-11-03 20:45:00,4,6.2,5.0
FL.RTW.04,2025-11-13 02:15:00,2025-11-13 05:15:00,37,21.8,5.0
FL.RTW.05,2019-06-07 14:40:00,2019-06-07 16:40:00,25,7.9,5.0
FL.RTW.05,2021-03-08 10:50:00,2021-03-08 10:50:00,1,9.6,5.0
FL.RTW.05,2021-05-19 18:50:00,2021-05-19 20:05:00,16,17.1,5.0
FL.RTW.05,2021-05-29 00:20:00,2021-05-29 01:05:00,10,9.2,5.0
FL.RTW.05,2021-06-04 23:35:00,2021-06-04 23:35:00,1,5.0,5.0
FL.RTW.05,2021-08-12 00:45:00,2021-08-12 00:55:00,3,8.9,5.0
FL.RTW.05,2021-09-19 16:00:00,2021-09-19 16:35:00,8,18.1,5.0
FL.RTW.05,2022-07-01 19:05:00,2022-07-01 19:35:00,7,15.1,5.0
FL.RTW.05,2022-09-10 18:50:00,2022-09-10 19:10:00,5,11.5,5.0
FL.RTW.05,2022-09-22 03:15:00,2022-09-22 04:15:00,13,15.1,5.0
FL.RTW.05,2022-09-22 21:30:00,2022-09-22 21:40:00,3,8.2,5.0
FL.RTW.05,2022-09-24 23:55:00,2022-09-25 00:25:00,7,11.1,5.0
FL.RTW.05,2022-10-07 16:20:00,2022-10-07 16:45:00,6,9.4,5.0
FL.RTW.05,2023-08-23 17:40:00,2023-08-23 17:45:00,2,8.2,5.0
FL.RTW.05,2023-09-03 23:40:00,2023-09-03 23:50:00,3,7.8,5.0
FL.RTW.05,2023-09-25 14:50:00,2023-09-25 15:35:00,10,16.8,5.0
FL.RTW.05,2023-10-03 16:55:00,2023-10-03 18:25:00,19,29.6,5.0
FL.RTW.05,2025-05-10 18:05:00,2025-05-10 18:55:00,11,16.1,5.0
FL.RTW.05,2025-11-03 20:25:00,2025-11-03 20:45:00,5,8.8,5.0
FL.RTW.05,2025-11-13 02:25:00,2025-11-13 04:00:00,20,17.1,5.0
FL.RTW.06,2019-06-07 15:00:00,2019-06-07 15:00:00,1,8.8,5.0
FL.RTW.06,2021-05-19 19:45:00,2021-05-19 19:50:00,2,8.9,5.0
FL.RTW.06,2022-05-18 00:00:00,2022-05-18 00:25:00,6,8.5,5.0
FL.RTW.06,2022-05-18 00:35:00,2022-05-18 01:05:00,7,8.0,5.0
FL.RTW.06,2023-10-03 16:45:00,2023-10-03 16:50:00,2,5.9,5.0
FL.RTW.07,2019-03-08 12:25:00,2019-03-08 12:30:00,2,24.9,5.0
FL.RTW.07,2019-06-07 14:40:00,2019-06-07 15:20:00,9,16.7,5.0
FL.RTW.07,2019-06-10 10:40:00,2019-06-10 10:40:00,1,21.4,5.0
FL.RTW.07,2022-07-01 19:10:00,2022-07-01 19:10:00,1,5.9,5.0
FL.RTW.07,2023-08-23 17:35:00,2023-08-23 18:00:00,6,14.0,5.0
FL.RTW.07,2023-09-03 23:40:00,2023-09-04 00:15:00,8,10.0,5.0
FL.RTW.07,2023-09-25 14:45:00,2023-09-25 16:00:00,16,20.9,5.0
FL.RTW.07,2023-10-03 16:50:00,2023-10-03 18:25:00,20,25.2,5.0
FL.RTW.07,2025-04-28 10:05:00,2025-04-28 10:05:00,1,12.3,5.0
FL.RTW.07,2025-05-10 18:05:00,2025-05-10 19:10:00,14,17.1,5.0
FL.RTW.07,2025-05-26 11:05:00,2025-05-26 11:05:00,1,12.7,5.0
FL.RTW.07,2025-06-20 10:45:00,2025-06-20 10:45:00,1,14.2,5.0
FL.RTW.07,2025-10-04 11:35:00,2025-10-04 12:25:00,11,17.3,5.0
FL.RTW.07,2025-11-13 02:25:00,2025-11-13 04:05:00,21,18.5,5.0
FL.RTW.08,2019-06-06 15:20:00,2019-06-06 15:45:00,6,10.0,5.0
FL.RTW.08,2020-07-24 06:35:00,2020-07-24 08:05:00,19,23.9,5.0
FL.RTW.08,2021-07-10 23:20:00,2021-07-10 23:40:00,5,12.1,5.0
FL.RTW.08,2021-07-13 17:00:00,2021-07-13 17:10:00,3,10.2,5.0
FL.RTW.08,2021-08-12 00:40:00,2021-08-12 00:50:00,3,7.4,5.0
FL.RTW.08,2021-08-13 18:30:00,2021-08-13 18:30:00,1,7.1,5.0
FL.RTW.08,2021-10-02 14:55:00,2021-10-02 15:05:00,3,7.0,5.0
FL.RTW.08,2021-11-01 17:10:00,2021-11-01 17:15:00,2,6.4,5.0
FL.RTW.08,2022-07-01 19:05:00,2022-07-01 19:05:00,1,5.0,5.0
FL.RTW.08,2022-07-20 22:30:00,2022-07-20 22:30:00,1,5.0,5.0
FL.RTW.08,2022-08-15 20:05:00,2022-08-15 20:10:00,2,8.7,5.0
FL.RTW.08,2022-08-16 16:05:00,2022-08-16 16:05:00,1,5.0,5.0
FL.RTW.08,2022-09-01 14:20:00,2022-09-01 14:20:00,1,5.3,5.0
FL.RTW.08,2022-09-06 21:10:00,2022-09-06 21:10:00,1,5.0,5.0
FL.RTW.08,2022-09-22 02:55:00,2022-09-22 03:50:00,12,26.1,5.0
FL.RTW.08,2022-09-23 23:10:00,2022-09-23 23:35:00,6,19.5,5.0
FL.RTW.08,2022-09-24 23:35:00,2022-09-25 00:35:00,13,21.8,5.0
FL.RTW.08,2022-10-09 19:00:00,2022-10-09 19:00:00,1,5.2,5.0
FL.RTW.08,2022-10-11 01:20:00,2022-10-11 02:05:00,10,18.9,5.0
FL.RTW.08,2022-11-15 20:35:00,2022-11-15 21:00:00,6,11.0,5.0
FL.RTW.08,2023-04-30 08:10:00,2023-04-30 08:10:00,1,5.9,5.0
FL.RTW.08,2023-08-23 17:30:00,2023-08-23 17:50:00,5,12.2,5.0
FL.RTW.08,2023-09-25 14:40:00,2023-09-25 15:20:00,9,21.1,5.0
FL.RTW.08,2023-09-28 18:15:00,2023-09-28 18:25:00,3,11.5,5.0
FL.RTW.08,2023-10-03 16:35:00,2023-10-03 18:10:00,20,34.6,5.0
FL.RTW.08,2024-08-06 20:50:00,2024-08-06 21:05:00,4,7.5,5.0
FL.RTW.08,2024-09-24 08:20:00,2024-09-24 08:20:00,1,8.0,5.0
FL.RTW.08,2024-10-10 18:15:00,2024-10-10 18:15:00,1,5.6,5.0
FL.RTW.08,2024-10-29 22:55:00,2024-10-30 00:05:00,15,28.1,5.0
FL.RTW.08,2024-11-17 13:50:00,2024-11-17 14:10:00,5,16.4,5.0
FL.RTW.08,2025-04-07 09:45:00,2025-04-07 09:45:00,1,6.7,5.0
FL.RTW.08,2025-04-15 18:15:00,2025-04-15 18:25:00,3,9.1,5.0
FL.RTW.08,2025-05-10 18:05:00,2025-05-10 19:10:00,14,23.1,5.0
FL.RTW.08,2025-10-01 13:40:00,2025-10-01 13:45:00,2,13.6,5.0
FL.RTW.08,2025-10-04 11:15:00,2025-10-04 12:35:00,17,19.8,5.0
FL.RTW.08,2025-11-11 15:40:00,2025-11-11 15:40:00,1,5.2,5.0
FL.RTW.08,2025-11-13 02:10:00,2025-11-13 04:25:00,28,37.0,5.0
FL.RTW.09,2021-06-05 01:50:00,2021-06-05 01:50:00,1,5.4,5.0
FL.RTW.09,2021-07-02 17:50:00,2021-07-02 18:15:00,6,9.9,5.0
FL.RTW.09,2021-07-10 23:05:00,2021-07-11 00:00:00,12,14.0,5.0
FL.RTW.09,2021-08-11 23:40:00,2021-08-11 23:55:00,4,9.6,5.0
FL.RTW.09,2021-08-12 00:30:00,2021-08-12 01:20:00,11,20.8,5.0
FL.RTW.09,2021-08-13 18:25:00,2021-08-13 18:50:00,6,9.9,5.0
FL.RTW.09,2021-08-27 12:20:00,2021-08-27 12:50:00,7,10.7,5.0
FL.RTW.09,2021-09-19 15:55:00,2021-09-19 16:45:00,11,16.0,5.0
FL.RTW.09,2021-09-30 14:10:00,2021-09-30 14:15:00,2,5.5,5.0
FL.RTW.09,2021-10-02 14:55:00,2021-10-02 15:00:00,2,7.0,5.0
FL.RTW.09,2021-10-14 20:10:00,2021-10-14 20:30:00,5,9.8,5.0
FL.RTW.09,2021-11-01 17:20:00,2021-11-01 17:45:00,6,10.6,5.0
FL.RTW.09,2022-02-21 19:20:00,2022-02-21 19:30:00,3,8.6,5.0
FL.RTW.09,2022-03-04 11:35:00,2022-03-04 13:50:00,28,5.3,5.0
FL.RTW.09,2022-03-04 14:15:00,2022-03-04 14:15:00,1,5.0,5.0
FL.RTW.09,2022-03-04 14:40:00,2022-03-04 14:40:00,1,5.0,5.0
FL.RTW.09,2022-03-04 15:00:00,2022-03-04 15:05:00,2,5.0,5.0
FL.RTW.09,2022-04-30 14:40:00,2022-04-30 15:25:00,10,17.0,5.0
FL.RTW.09,2022-05-17 22:30:00,2022-05-18 01:25:00,36,16.8,5.0
FL.RTW.09,2022-06-08 15:55:00,2022-06-08 15:55:00,1,6.7,5.0
FL.RTW.09,2022-06-28 18:00:00,2022-06-28 18:25:00,6,7.8,5.0
FL.RTW.09,2022-07-01 18:45:00,2022-07-01 20:20:00,20,24.3,5.0
FL.RTW.09,2022-07-08 19:55:00,2022-07-08 20:30:00,8,13.8,5.0
FL.RTW.09,2022-07-20 19:30:00,2022-07-20 19:55:00,6,11.5,5.0
FL.RTW.09,2022-07-20 21:30:00,2022-07-21 00:25:00,36,21.2,5.0
FL.RTW.09,2022-08-01 11:20:00,2022-08-01 13:05:00,22,21.9,5.0
FL.RTW.09,2022-08-01 22:50:00,2022-08-01 23:00:00,3,8.6,5.0
FL.RTW.09,2022-08-15 19:50:00,2022-08-15 21:05:00,16,22.2,5.0
FL.RTW.09,2022-08-26 17:20:00,2022-08-26 17:35:00,4,12.5,5.0
FL.RTW.09,2022-09-04 04:35:00,2022-09-04 04:45:00,3,8.2,5.0
FL.RTW.09,2022-09-06 20:45:00,2022-09-06 22:10:00,18,19.4,5.0
FL.RTW.09,2022-09-10 18:35:00,2022-09-10 20:10:00,20,23.3,5.0
FL.RTW.09,2022-09-12 16:25:00,2022-09-12 17:20:00,12,17.9,5.0
FL.RTW.09,2022-09-22 02:55:00,2022-09-22 04:45:00,23,28.5,5.0
FL.RTW.09,2022-09-22 20:05:00,2022-09-22 22:20:00,28,27.4,5.0
FL.RTW.09,2022-09-24 23:35:00,2022-09-25 00:55:00,17,25.6,5.0
FL.RTW.09,2022-10-03 14:55:00,2022-10-03 15:30:00,8,11.0,5.0
FL.RTW.09,2022-10-07 16:00:00,2022-10-07 17:25:00,18,17.9,5.0
FL.RTW.09,2022-10-07 17:35:00,2022-10-07 17:35:00,1,5.5,5.0
FL.RTW.09,2022-10-09 19:05:00,2022-10-09 19:20:00,4,10.2,5.0
FL.RTW.09,2022-10-11 01:05:00,2022-10-11 01:05:00,1,6.3,5.0
FL.RTW.09,2022-10-11 01:15:00,2022-10-11 02:20:00,14,16.5,5.0
FL.RTW.09,2022-11-15 20:40:00,2022-11-15 21:00:00,5,10.4,5.0
FL.RTW.09,2023-02-15 08:35:00,2023-02-15 09:40:00,14,17.2,5.0
FL.RTW.09,2023-05-11 11:55:00,2023-05-11 12:45:00,11,12.1,5.0
FL.RTW.09,2023-06-17 19:20:00,2023-06-17 19:20:00,1,5.2,5.0
FL.RTW.09,2023-06-21 22:55:00,2023-06-21 23:40:00,10,14.4,5.0
FL.RTW.09,2023-07-23 05:15:00,2023-07-23 06:00:00,10,13.6,5.0
FL.RTW.09,2023-07-23 17:25:00,2023-07-23 17:50:00,6,9.8,5.0
FL.RTW.09,2023-08-03 15:50:00,2023-08-03 15:55:00,2,6.7,5.0
FL.RTW.09,2023-08-23 17:25:00,2023-08-23 18:30:00,14,19.5,5.0
FL.RTW.09,2023-08-24 15:50:00,2023-08-24 16:05:00,4,7.7,5.0
FL.RTW.09,2023-08-31 18:50:00,2023-08-31 19:25:00,8,10.5,5.0
FL.RTW.09,2023-09-03 23:30:00,2023-09-04 00:15:00,10,15.0,5.0
FL.RTW.09,2023-09-09 18:10:00,2023-09-09 18:25:00,4,9.8,5.0
FL.RTW.09,2023-09-21 18:25:00,2023-09-21 18:35:00,3,6.5,5.0
FL.RTW.09,2023-09-24 11:55:00,2023-09-24 12:25:00,7,12.1,5.0
FL.RTW.09,2023-09-25 14:30:00,2023-09-25 16:05:00,20,26.0,5.0
FL.RTW.09,2023-09-26 19:25:00,2023-09-26 20:50:00,18,13.4,5.0
FL.RTW.09,2023-10-03 16:45:00,2023-10-03 18:55:00,27,29.7,5.0
FL.RTW.09,2023-11-05 16:30:00,2023-11-05 17:00:00,7,11.6,5.0
FL.RTW.09,2023-11-10 18:00:00,2023-11-10 18:15:00,4,7.6,5.0
FL.RTW.09,2024-03-20 08:00:00,2024-03-20 08:45:00,10,11.6,5.0
FL.RTW.09,2024-05-19 21:00:00,2024-05-19 21:10:00,3,6.0,5.0
FL.RTW.09,2024-06-30 20:00:00,2024-06-30 20:25:00,6,6.6,5.0
FL.RTW.09,2024-08-03 01:10:00,2024-08-03 01:30:00,5,8.2,5.0
FL.RTW.09,2024-08-20 00:15:00,2024-08-20 00:55:00,9,13.4,5.0
FL.RTW.09,2024-08-27 23:15:00,2024-08-28 00:10:00,12,16.3,5.0
FL.RTW.09,2024-10-13 15:50:00,2024-10-13 16:10:00,5,9.8,5.0
FL.RTW.09,2024-10-29 22:50:00,2024-10-29 23:40:00,11,11.9,5.0
FL.RTW.09,2024-11-17 14:00:00,2024-11-17 14:30:00,7,11.9,5.0
FL.RTW.09,2025-04-07 09:40:00,2025-04-07 10:00:00,5,9.3,5.0
FL.RTW.09,2025-05-03 05:35:00,2025-05-03 05:50:00,4,7.7,5.0
FL.RTW.09,2025-05-10 17:45:00,2025-05-10 19:40:00,24,22.7,5.0
FL.RTW.09,2025-05-16 11:55:00,2025-05-16 12:25:00,7,10.1,5.0
FL.RTW.09,2025-05-30 19:00:00,2025-05-30 19:00:00,1,5.4,5.0
FL.RTW.09,2025-08-22 00:00:00,2025-08-22 01:05:00,14,11.4,5.0
FL.RTW.09,2025-08-31 15:35:00,2025-08-31 15:40:00,2,5.4,5.0
FL.RTW.09,2025-09-06 16:50:00,2025-09-06 17:40:00,11,12.0,5.0
FL.RTW.09,2025-10-01 13:30:00,2025-10-01 13:40:00,3,7.2,5.0
FL.RTW.09,2025-10-04 11:20:00,2025-10-04 12:35:00,16,11.6,5.0
FL.RTW.09,2025-10-12 14:10:00,2025-10-12 16:05:00,24,12.9,5.0
FL.RTW.09,2025-11-03 20:05:00,2025-11-03 21:40:00,20,20.6,5.0
FL.RTW.09,2025-11-10 14:20:00,2025-11-10 14:25:00,2,5.6,5.0
FL.RTW.09,2025-11-11 16:10:00,2025-11-11 16:10:00,1,5.3,5.0
FL.RTW.09,2025-11-13 02:15:00,2025-11-13 04:35:00,29,25.9,5.0
FL.RTW.10,2019-04-23 00:40:00,2019-04-23 00:45:00,2,10.2,5.0
FL.RTW.10,2019-06-07 14:35:00,2019-06-07 17:00:00,30,34.2,5.0
FL.RTW.10,2019-06-10 11:00:00,2019-06-10 11:05:00,2,27.3,5.0
FL.RTW.10,2019-09-16 00:25:00,2019-09-16 00:55:00,7,22.5,5.0
FL.RTW.10,2019-10-04 12:30:00,2019-10-04 13:15:00,10,23.8,5.0
FL.RTW.10,2020-04-25 13:05:00,2020-04-25 13:10:00,2,9.6,5.0
FL.RTW.10,2020-06-22 05:05:00,2020-06-22 05:35:00,7,24.8,5.0
FL.RTW.10,2020-07-24 06:45:00,2020-07-24 07:15:00,7,18.0,5.0
FL.RTW.10,2020-09-01 03:35:00,2020-09-01 04:05:00,7,25.1,5.0
FL.RTW.10,2020-10-02 18:25:00,2020-10-02 18:55:00,7,14.7,5.0
FL.RTW.10,2021-03-04 15:10:00,2021-03-04 15:10:00,1,17.7,5.0
FL.RTW.10,2021-04-12 12:55:00,2021-04-12 13:30:00,8,24.0,5.0
FL.RTW.10,2021-04-26 22:55:00,2021-04-26 23:00:00,2,7.2,5.0
FL.RTW.10,2021-05-19 18:50:00,2021-05-19 20:05:00,16,26.5,5.0
FL.RTW.10,2021-05-29 00:20:00,2021-05-29 00:35:00,4,8.0,5.0
FL.RTW.10,2021-07-10 23:25:00,2021-07-10 23:40:00,4,11.8,5.0
FL.RTW.10,2021-09-19 15:55:00,2021-09-19 16:30:00,8,25.7,5.0
FL.RTW.10,2022-05-17 22:45:00,2022-05-17 22:45:00,1,6.2,5.0
FL.RTW.10,2022-05-17 23:05:00,2022-05-17 23:40:00,8,20.9,5.0
FL.RTW.10,2022-05-17 23:55:00,2022-05-18 00:10:00,4,8.2,5.0
FL.RTW.10,2022-05-18 00:40:00,2022-05-18 00:55:00,4,6.5,5.0
FL.RTW.10,2022-07-01 19:05:00,2022-07-01 19:40:00,8,30.2,5.0
FL.RTW.10,2022-07-08 20:10:00,2022-07-08 20:20:00,3,9.6,5.0
FL.RTW.10,2022-07-20 19:30:00,2022-07-20 19:35:00,2,6.2,5.0
FL.RTW.10,2022-07-20 22:40:00,2022-07-20 22:50:00,3,9.7,5.0
FL.RTW.10,2022-07-21 01:45:00,2022-07-21 02:55:00,15,7.3,5.0
FL.RTW.10,2022-08-01 11:35:00,2022-08-01 12:15:00,9,27.9,5.0
FL.RTW.10,2022-09-06 21:10:00,2022-09-06 21:30:00,5,20.3,5.0
FL.RTW.10,2022-09-10 18:45:00,2022-09-10 19:40:00,12,28.2,5.0
FL.RTW.10,2022-09-10 22:05:00,2022-09-10 23:20:00,16,8.2,5.0
FL.RTW.10,2022-09-12 16:20:00,2022-09-12 17:25:00,14,28.3,5.0
FL.RTW.10,2022-09-22 03:05:00,2022-09-22 03:40:00,8,27.0,5.0
FL.RTW.10,2022-09-22 20:55:00,2022-09-22 21:40:00,10,22.2,5.0
FL.RTW.10,2022-09-23 23:15:00,2022-09-23 23:35:00,5,18.4,5.0
FL.RTW.10,2022-09-24 23:40:00,2022-09-25 01:00:00,17,35.6,5.0
FL.RTW.10,2022-10-11 01:30:00,2022-10-11 01:50:00,5,13.4,5.0
FL.RTW.10,2023-02-15 08:35:00,2023-02-15 09:10:00,8,19.0,5.0
FL.RTW.10,2023-04-30 08:15:00,2023-04-30 08:45:00,7,16.3,5.0
FL.RTW.10,2023-05-11 11:50:00,2023-05-11 12:45:00,12,20.7,5.0
FL.RTW.10,2023-08-23 17:30:00,2023-08-23 17:35:00,2,6.6,5.0
FL.RTW.10,2023-08-31 19:00:00,2023-08-31 19:10:00,3,9.3,5.0
FL.RTW.10,2023-09-24 12:05:00,2023-09-24 12:10:00,2,5.7,5.0
FL.RTW.10,2023-09-25 14:40:00,2023-09-25 15:45:00,14,39.5,5.0
FL.RTW.10,2023-09-26 19:25:00,2023-09-26 19:35:00,3,12.3,5.0
FL.RTW.10,2023-10-03 16:40:00,2023-10-03 18:20:00,21,44.6,5.0
FL.RTW.10,2023-11-05 16:35:00,2023-11-05 16:50:00,4,17.5,5.0
FL.RTW.10,2023-11-10 18:00:00,2023-11-10 18:15:00,4,12.1,5.0
FL.RTW.10,2024-03-20 08:10:00,2024-03-20 08:20:00,3,9.9,5.0
FL.RTW.10,2024-08-20 00:25:00,2024-08-20 00:35:00,3,12.6,5.0
FL.RTW.10,2024-08-27 23:30:00,2024-08-27 23:45:00,4,10.6,5.0
FL.RTW.10,2024-10-29 23:05:00,2024-10-29 23:15:00,3,10.8,5.0
FL.RTW.10,2024-11-17 14:00:00,2024-11-17 14:10:00,3,10.3,5.0
FL.RTW.10,2025-04-07 09:45:00,2025-04-07 09:45:00,1,8.6,5.0
FL.RTW.10,2025-05-10 17:50:00,2025-05-10 18:10:00,5,16.9,5.0
FL.RTW.10,2025-05-10 18:25:00,2025-05-10 18:25:00,1,8.2,5.0
FL.RTW.10,2025-05-10 18:35:00,2025-05-10 18:35:00,1,6.0,5.0
FL.RTW.10,2025-10-01 13:20:00,2025-10-01 13:25:00,2,11.1,5.0
FL.RTW.10,2025-10-04 11:15:00,2025-10-04 11:20:00,2,9.5,5.0
FL.RTW.10,2025-11-13 02:25:00,2025-11-13 03:35:00,15,35.1,5.0
FL.RTW.11,2023-08-23 17:45:00,2023-08-23 17:50:00,2,6.1,5.0
FL.RTW.11,2023-09-24 12:15:00,2023-09-24 12:20:00,2,5.3,5.0
FL.RTW.11,2023-09-25 14:50:00,2023-09-25 16:25:00,20,19.5,5.0
FL.RTW.11,2023-10-03 16:50:00,2023-10-03 19:05:00,28,27.8,5.0
FL.RTW.11,2025-05-10 18:00:00,2025-05-10 19:05:00,14,16.8,5.0
FL.RTW.11,2025-11-03 20:30:00,2025-11-03 20:35:00,2,5.3,5.0
FL.RTW.11,2025-11-13 02:25:00,2025-11-13 04:05:00,21,15.9,5.0
FL.RTW.12,2023-08-23 17:25:00,2023-08-23 18:10:00,10,11.0,5.0
FL.RTW.12,2023-09-03 23:30:00,2023-09-04 00:00:00,7,9.2,5.0
FL.RTW.12,2023-09-21 18:30:00,2023-09-21 18:30:00,1,5.1,5.0
FL.RTW.12,2023-09-24 11:50:00,2023-09-24 12:40:00,11,10.0,5.0
FL.RTW.12,2023-09-25 14:40:00,2023-09-25 17:00:00,29,14.9,5.0
FL.RTW.12,2023-10-03 16:45:00,2023-10-03 19:35:00,35,19.1,5.0
FL.RTW.12,2023-11-05 16:30:00,2023-11-05 16:45:00,4,7.9,5.0
FL.RTW.12,2023-11-10 17:55:00,2023-11-10 18:20:00,6,8.5,5.0
FL.RTW.12,2024-03-20 08:05:00,2024-03-20 08:35:00,7,9.1,5.0
FL.RTW.12,2025-05-10 17:45:00,2025-05-10 19:25:00,21,14.1,5.0
FL.RTW.12,2025-09-06 16:55:00,2025-09-06 17:20:00,6,9.3,5.0
FL.RTW.12,2025-10-12 15:30:00,2025-10-12 15:40:00,3,7.8,5.0
FL.RTW.12,2025-11-03 20:20:00,2025-11-03 20:55:00,8,9.7,5.0
FL.RTW.12,2025-11-13 02:20:00,2025-11-13 04:35:00,28,16.9,5.0
FL.SLG.01,2019-01-27 18:45:00,2019-01-27 18:50:00,2,5.7,5.0
FL.SLG.01,2019-03-09 16:30:00,2019-03-09 16:30:00,1,9.0,5.0
FL.SLG.01,2019-03-09 16:40:00,2019-03-09 16:40:00,1,9.3,5.0
FL.SLG.01,2019-03-09 16:50:00,2019-03-09 16:50:00,1,7.9,5.0
FL.SLG.01,2019-03-09 17:00:00,2019-03-09 17:00:00,1,10.1,5.0
FL.SLG.01,2019-03-09 17:10:00,2019-03-09 17:10:00,1,5.1,5.0
FL.SLG.01,2019-03-09 17:20:00,2019-03-09 17:30:00,3,9.9,5.0
FL.SLG.01,2019-03-11 16:55:00,2019-03-11 16:55:00,1,6.2,5.0
FL.SLG.01,2019-03-11 17:10:00,2019-03-11 17:10:00,1,8.6,5.0
FL.SLG.01,2019-03-11 17:20:00,2019-03-11 17:25:00,2,8.9,5.0
FL.SLG.01,2019-03-11 17:35:00,2019-03-11 17:35:00,1,5.4,5.0
FL.SLG.01,2019-03-13 07:30:00,2019-03-13 07:35:00,2,5.5,5.0
FL.SLG.01,2019-03-14 16:55:00,2019-03-14 17:20:00,6,7.9,5.0
FL.SLG.01,2019-03-16 06:10:00,2019-03-16 08:20:00,27,12.0,5.0
FL.SLG.01,2019-03-16 08:50:00,2019-03-16 09:55:00,14,10.1,5.0
FL.SLG.01,2019-03-16 10:25:00,2019-03-16 11:35:00,15,10.8,5.0
FL.SLG.01,2019-03-18 16:55:00,2019-03-18 17:40:00,10,13.0,5.0
FL.SLG.01,2019-03-19 16:25:00,2019-03-19 17:45:00,17,13.5,5.0
FL.SLG.01,2019-04-01 17:00:00,2019-04-01 17:00:00,1,6.7,5.0
FL.SLG.01,2019-04-01 18:55:00,2019-04-01 18:55:00,1,9.4,5.0
FL.SLG.01,2019-04-01 20:40:00,2019-04-01 21:00:00,5,16.1,5.0
FL.SLG.01,2019-04-01 21:10:00,2019-04-01 21:30:00,5,7.0,5.0
FL.SLG.01,2021-08-21 06:45:00,2021-08-21 06:45:00,1,5.3,5.0
FL.SLG.01,2021-08-21 06:55:00,2021-08-21 06:55:00,1,6.0,5.0
FL.SLG.01,2021-08-21 07:05:00,2021-08-21 07:50:00,10,13.5,5.0
FL.SLG.01,2021-08-31 22:10:00,2021-08-31 23:25:00,16,10.9,5.0
FL.SLG.01,2021-09-06 12:20:00,2021-09-06 12:20:00,1,10.8,5.0
FL.SLG.01,2021-10-02 15:30:00,2021-10-02 15:45:00,4,7.7,5.0
FL.SLG.01,2021-10-17 00:45:00,2021-10-17 01:00:00,4,7.1,5.0
FL.SLG.01,2022-01-22 12:05:00,2022-01-22 12:05:00,1,5.3,5.0
FL.SLG.01,2022-02-04 18:35:00,2022-02-04 18:55:00,5,9.9,5.0
FL.SLG.01,2022-06-28 18:15:00,2022-06-28 18:40:00,6,10.1,5.0
FL.SLG.01,2022-07-20 19:55:00,2022-07-20 20:15:00,5,8.5,5.0
FL.SLG.01,2022-07-20 20:30:00,2022-07-21 08:25:00,144,27.4,5.0
FL.SLG.01,2022-07-28 10:40:00,2022-07-28 11:05:00,6,10.7,5.0
FL.SLG.01,2022-08-01 21:50:00,2022-08-02 00:50:00,37,17.0,5.0
FL.SLG.01,2022-08-15 18:30:00,2022-08-15 18:45:00,4,8.9,5.0
FL.SLG.01,2022-08-15 20:45:00,2022-08-15 20:45:00,1,5.7,5.0
FL.SLG.01,2022-09-04 04:00:00,2022-09-04 04:00:00,1,5.6,5.0
FL.SLG.01,2022-09-04 20:45:00,2022-09-04 20:55:00,3,5.7,5.0
FL.SLG.01,2022-09-07 21:50:00,2022-09-07 22:25:00,8,11.8,5.0
FL.SLG.01,2022-09-10 18:05:00,2022-09-10 18:45:00,9,7.8,5.0
FL.SLG.01,2022-09-10 19:00:00,2022-09-10 20:35:00,20,14.3,5.0
FL.SLG.01,2022-09-13 14:25:00,2022-09-13 16:25:00,25,18.2,5.0
FL.SLG.01,2022-09-22 03:00:00,2022-09-22 04:10:00,15,15.2,5.0
FL.SLG.01,2022-10-09 18:45:00,2022-10-09 19:20:00,8,9.3,5.0
FL.SLG.01,2022-10-23 00:00:00,2022-10-23 00:00:00,1,5.9,5.0
FL.SLG.01,2022-10-23 00:10:00,2022-10-23 00:10:00,1,5.8,5.0
FL.SLG.01,2022-10-23 01:15:00,2022-10-23 01:15:00,1,5.6,5.0
FL.SLG.01,2022-11-23 19:55:00,2022-11-23 20:10:00,4,6.0,5.0
FL.SLG.01,2022-11-23 20:20:00,2022-11-23 20:20:00,1,5.1,5.0
FL.SLG.01,2023-02-15 08:20:00,2023-02-15 09:00:00,9,7.9,5.0
FL.SLG.01,2023-05-29 16:50:00,2023-05-29 17:15:00,6,5.8,5.0
FL.SLG.01,2023-06-13 14:00:00,2023-06-13 14:00:00,1,5.3,5.0
FL.SLG.01,2023-06-21 23:35:00,2023-06-22 00:05:00,7,6.1,5.0
FL.SLG.01,2023-07-11 04:00:00,2023-07-11 04:05:00,2,5.8,5.0
FL.SLG.01,2023-07-20 16:20:00,2023-07-20 17:20:00,13,10.7,5.0
FL.SLG.01,2023-07-22 00:05:00,2023-07-22 06:40:00,80,30.6,5.0
FL.SLG.01,2023-07-23 16:10:00,2023-07-23 17:20:00,15,14.4,5.0
FL.SLG.01,2023-08-22 21:15:00,2023-08-22 21:35:00,5,10.5,5.0
FL.SLG.01,2023-09-14 17:45:00,2023-09-14 18:20:00,8,9.3,5.0
FL.SLG.01,2023-09-21 00:40:00,2023-09-21 01:30:00,11,7.6,5.0
FL.SLG.01,2023-09-21 19:05:00,2023-09-21 19:50:00,10,11.5,5.0
FL.SLG.01,2023-10-03 16:25:00,2023-10-03 17:40:00,16,19.4,5.0
FL.SLG.01,2023-10-16 00:20:00,2023-10-16 00:20:00,1,5.5,5.0
FL.SLG.01,2023-10-16 00:30:00,2023-10-16 02:00:00,19,18.0,5.0
