station,rows,ts_min,ts_max,n_ts,name,n_wl_in,min_wl_in,max_wl_in,avg_wl_in,n_wl_out01,min_wl_out01,max_wl_out01,avg_wl_out01,n_wl_out02,min_wl_out02,max_wl_out02,avg_wl_out02,year,dataset
WL.KTK.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองขรัวตาแก่น ตอนซอยสะพานขวา,59173,-3.0,2.23,-0.3152142024,0,,,,0,,,,2019,water
WL.KTY.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเตย,105120,-1.98,-0.1,-1.1893273402,105120,-1.31,1.94,0.1734545282,0,,,,2019,water
WL.LBK.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนถนนรามคำแหง,95914,-0.61,0.25,-0.3160390558,0,,,,0,,,,2019,water
WL.LBK.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนถนนเคหะร่มเกล้า,101137,-0.76,0.05,-0.4846695077,0,,,,0,,,,2019,water
WL.LBK.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนซอยกาญจนาภิเษก 24,99695,-1.0,0.17,-0.373435077,0,,,,0,,,,2019,water
WL.LCL.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,105120,-0.15,1.7,0.1751442161,0,,,,0,,,,2019,water
WL.LCL.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,102915,-1.18,0.17,-0.9554868581,0,,,,0,,,,2019,water
WL.LKB.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,103163,-0.87,0.45,-0.2350758508,0,,,,0,,,,2019,water
WL.LOA.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,103694,-0.05,1.14,0.1697976739,0,,,,0,,,,2019,water
WL.LPC.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,105120,-0.66,0.65,-0.2282873858,0,,,,0,,,,2019,water
WL.LPG.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,87751,-1.36,0.59,-0.4257171998,0,,,,0,,,,2019,water
WL.LPG.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองหลวงแพ่ง,105120,-1.55,0.69,-0.3539300799,105120,-1.12,0.72,-0.4286692352,0,,,,2019,water
WL.LPG.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,104842,-1.34,0.77,-0.3385427596,0,,,,0,,,,2019,water
WL.LPI.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,103955,-0.54,0.59,-0.1426575922,0,,,,0,,,,2019,water
WL.LPI.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,92749,-0.32,0.82,-0.1137670487,0,,,,0,,,,2019,water
WL.LPN.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเลนเปน,105120,-1.44,1.46,-0.2872910959,105120,-0.65,1.03,0.5117182268,0,,,,2019,water
WL.LPT.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,102029,-3.0,1.14,0.1838061728,0,,,,0,,,,2019,water
WL.LPT.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,95654,-0.79,0.78,-0.0952017689,0,,,,0,,,,2019,water
WL.LPT.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,104978,-1.45,0.03,-0.7499618015,0,,,,0,,,,2019,water
WL.LPT.04,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,"""จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 """,104959,-1.09,0.5,-0.3736250345,0,,,,0,,,,2019,water
WL.LPW.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองลาดพร้าว,105120,-0.72,0.44,-0.3381347032,105120,-0.69,0.42,-0.3303810883,0,,,,2019,water
WL.LPW.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,105120,-0.38,0.78,-0.0868564498,0,,,,0,,,,2019,water
WL.LPW.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,105120,-0.39,0.73,-0.1415091324,0,,,,0,,,,2019,water
WL.LPW.04,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,104681,-3.0,0.41,-0.4291592553,0,,,,0,,,,2019,water
WL.LPW.05,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,105120,-0.95,0.07,-0.4469763128,0,,,,0,,,,2019,water
WL.LSG.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,92143,-2.15,0.02,-1.2768772452,0,,,,0,,,,2019,water
WL.LSM.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,99151,-3.0,0.15,-1.5408923763,0,,,,0,,,,2019,water
WL.LYW.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,104928,-1.59,0.42,-1.3466725755,0,,,,0,,,,2019,water
WL.LYW.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,94309,-1.29,0.17,-1.1477362712,0,,,,0,,,,2019,water
WL.MID.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคูน้ำกรมสารวัตรทหาร,59058,-2.41,0.4,-0.85121677,0,,,,0,,,,2019,water
WL.MSW.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,105120,-0.06,1.59,0.5381953006,0,,,,0,,,,2019,water
WL.MSW.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,104967,0.13,3.67,0.5064513609,0,,,,0,,,,2019,water
WL.MSW.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,105120,-0.14,1.41,0.4867771119,0,,,,0,,,,2019,water
WL.NBN.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดบึงหนองบอน,105120,-4.61,-1.51,-2.8549494863,68713,-5.03,0.02,-0.8561441066,0,,,,2019,water
WL.NK3.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองคูนายกิมสาย 3  ตอนถนนประชาอุทิศ,104978,-0.37,1.29,0.1998502543,0,,,,0,,,,2019,water
WL.NKW.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองน้ำแก้ว ตอนถนนรัชดาภิเษก,105120,-1.01,0.56,-0.3496038813,0,,,,0,,,,2019,water
WL.NKW.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองน้ำแก้ว ตอนซอยลาดพร้าว 41,102672,-1.72,0.46,-0.3978605657,0,,,,0,,,,2019,water
WL.NSG.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองนาซอง ตอนถนนประชาสุข,64810,-2.59,0.76,-0.2870078692,0,,,,0,,,,2019,water
WL.ORC.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองอรชร,105120,-2.94,0.16,-1.0523335236,105120,-1.23,1.18,-0.198791191,0,,,,2019,water
WL.PKG.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ ปากคลองตลาด,105120,-0.46,1.65,0.3893896499,0,,,,0,,,,2019,water
WL.PKN.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ พระโขนง,105120,-1.22,-0.21,-0.5509530061,105120,-1.95,2.04,0.4257239346,0,,,,2019,water
WL.PLK.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพิทยาลงกรณ์ ช่วงโรงเรียนพิทยาลงกรณ์พิทยาคม,105120,-0.29,1.44,0.4314927702,0,,,,0,,,,2019,water
WL.PPA.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพลับพลา ตอนศูนย์แพทย์พัฒนา,104928,-1.47,-0.4,-0.8838240508,0,,,,0,,,,2019,water
WL.PSC.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองภาษีเจริญ,105120,-0.56,0.79,0.277225742,105120,-0.14,0.62,0.3029364536,0,,,,2019,water
WL.PSC.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองภาษีเจริญ ตอนวัดรางบัว,85414,-2.31,0.7,0.2669720421,0,,,,0,,,,2019,water
WL.PSC.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองราชมนตรี ตอนคลองภาษีเจริญ,105120,0.07,0.51,0.2890491819,0,,,,0,,,,2019,water
WL.PSC.04,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,105120,-0.16,0.77,0.2986371766,0,,,,0,,,,2019,water
WL.PSI.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพร้อมศรี 2 ตอนถนนสุขุมวิท 49/13,104051,-1.52,-0.1,-1.2668811448,0,,,,0,,,,2019,water
WL.PSR.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองพระยาสุเรนทร์,105120,-0.43,1.39,0.1820531773,105120,-0.09,1.36,0.3130811454,0,,,,2019,water
WL.PSR.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนหนองระแหง,95107,-3.0,3.73,0.2197451292,0,,,,0,,,,2019,water
WL.PSR.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนจตุโชติ,104978,-0.24,1.26,0.197149117,0,,,,0,,,,2019,water
WL.PSR.04,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ปตร.พระยาสุเรนทร์ ตอนคู้บอน,102223,-0.44,0.92,0.0959518895,0,,,,0,,,,2019,water
WL.PSR.05,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนปัญญาอินทรา,100771,-3.0,2.71,-0.3559382164,0,,,,0,,,,2019,water
WL.PSR.06,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนบางชัน,99063,-0.23,3.55,0.0712456719,0,,,,0,,,,2019,water
WL.PWT.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองประเวศ ตอนซอยอ่อนนุช 17,86480,-0.93,-0.23,-0.4909808048,0,,,,0,,,,2019,water
WL.PWT.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,105120,-0.73,-0.29,-0.5039633752,0,,,,0,,,,2019,water
WL.PWT.03,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,105120,-0.89,0.11,-0.4399524353,105120,-0.73,0.19,-0.3821728501,0,,,,2019,water
WL.PWT.04,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,105120,-0.99,0.24,-0.375445586,105120,-0.96,0.42,-0.2873191591,0,,,,2019,water
WL.PWT.05,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอน รพ.ลาดกระบัง,105120,-0.88,0.41,-0.2888385654,0,,,,0,,,,2019,water
WL.PWT.06,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอนถนนร่วมพัฒนา,105120,-0.96,0.51,-0.21085293,0,,,,0,,,,2019,water
WL.PYW.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพญาเวิก ตอนปตร.คลองพญาเวิก,104503,-1.0,0.54,-0.3324496904,0,,,,0,,,,2019,water
WL.RHN.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองระหาญ,105120,-1.22,0.51,-0.350835997,105120,-0.24,1.11,0.5387482877,0,,,,2019,water
WL.RJK.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองรางจาก ตอนถนนประชาอุทิศ,105120,-0.07,0.61,0.2476709475,105120,-0.07,0.61,0.2421607686,0,,,,2019,water
WL.RKC.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองข้างศูนย์ราชการ,104951,-0.69,1.29,0.2897662719,0,,,,0,,,,2019,water
WL.RMT.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองพระยาราชมนตรี,105120,-5.03,0.35,-1.9768704338,105120,-0.33,1.09,0.5526758942,0,,,,2019,water
WL.RMT.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองพระยาราชมนตรี ตอนถนนพระรามที่ 2,105120,-0.76,0.51,-0.0792531393,0,,,,0,,,,2019,water
WL.RSK.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองราษฎร์สามัคคี ตอนถนนเพชรเกษม 63,104958,0.0,0.92,0.339032089,0,,,,0,,,,2019,water
WL.SBR.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองขุนศรีบุรีรักษ์ ตอนคลองมหาสวัสดิ์,105120,0.31,1.04,0.6427564688,105120,0.3,1.25,0.6502781583,0,,,,2019,water
WL.SBR.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองบางขุนศรีบุรีรักษ์ ตอนถนนบรมราชชนนี,104447,-3.0,3.46,0.4672861834,0,,,,0,,,,2019,water
WL.SBT.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสี่บาท,105120,-1.9,0.7,-0.2518587329,105120,-0.45,0.66,0.2233003234,0,,,,2019,water
WL.SCO.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,"""จุดวัดคลองศาลเจ้า ตอนถนนสวนผัก """,104371,-1.03,0.75,0.066318805,0,,,,0,,,,2019,water
WL.SDN.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,"""จุดวัดคลองสวนแดน ตอนถนนชัยพฤกษ์ """,103842,-0.85,0.57,0.1223335452,0,,,,0,,,,2019,water
WL.SKG.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองสะแกงาม ตอนถนนกาญจนาภิเษก,98700,-1.3,0.33,-0.4680079027,0,,,,0,,,,2019,water
WL.SKT.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองทรงกระเทียม ตอนถนนนาคนิวาส,93447,-1.82,1.16,0.091682451,0,,,,0,,,,2019,water
WL.SKT.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองทรงกระเทียม ตอนปตร.คลองทรงกระเทียม,97383,-1.4,-0.05,-0.6190169742,0,,,,0,,,,2019,water
WL.SLL.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองศาลาลอย ตอนถนนอ่อนนุช 61,103482,-0.94,-0.11,-0.6867286098,0,,,,0,,,,2019,water
WL.SNC.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสนามชัย,105120,-0.44,0.57,0.1897218417,105120,-0.11,1.13,0.6214924848,0,,,,2019,water
WL.SNC.02,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองสนามชัย ตอนคลองบางขุนเทียน,105120,-0.67,0.64,0.2508709094,0,,,,0,,,,2019,water
WL.SNO.01,105120,2019-01-01T00:00:00.000,2019-12-31T23:55:00.000,105120,จุดวัดคลองเสือน้อย ตอนถนนสุคนธสวัสดิ์,88231,-1.04,3.13,-0.1472722739,0,,,,0,,,,2019,water
